mof_id,precursor,prediction,calibrated_confidence,raw_confidence,shap_reason,action
6988,CC1=NN=N[N]1.CC1=N[N]N=N1.Cl[Cd].Cl[Cd]Cl.[Cd],not promising,0.23,0.233,-NumRotatableBonds / +FractionCSP3,deprioritize
406,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.229,0.231,-metal_Fe / -metal_covalent_radius_avg,deprioritize
2060,[Cd].[O-]C(=O)c1ccc(cc1)c1ccccc1C(=O)[O-].n1ccc(cc1)CCc1ccncc1,not promising,0.229,0.23,-fp_222 / +HeavyAtomCount,deprioritize
403,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.229,0.231,-metal_Fe / -metal_covalent_radius_avg,deprioritize
8331,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.229,0.231,-metal_Fe / -metal_covalent_radius_avg,deprioritize
404,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.229,0.231,-metal_Fe / -metal_covalent_radius_avg,deprioritize
405,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.229,0.231,-metal_Fe / -metal_covalent_radius_avg,deprioritize
3437,NC1=NN=N[N]1.[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.228,0.229,-metal_covalent_radius_avg / -fp_7,deprioritize
3436,NC1=NN=N[N]1.[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.228,0.229,-metal_covalent_radius_avg / -fp_7,deprioritize
6453,[Co].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,not promising,0.227,0.227,-fp_90 / -fp_205,deprioritize
7808,[Cd].[N]1C=NN=C1.[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-],not promising,0.227,0.227,-fp_28 / +metal_Cu,deprioritize
8211,[Co].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,not promising,0.227,0.227,-fp_90 / -fp_205,deprioritize
5063,[Cd].[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-],not promising,0.226,0.225,-fp_205 / -fp_117,deprioritize
3841,O1CCOCC1.[Li].[Li]Cl,not promising,0.226,0.225,+FractionCSP3 / -NumRotatableBonds,deprioritize
2270,[Cu].n1ccc(cc1)c1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,not promising,0.225,0.224,-metal_Cu / -metal_electronegativity_avg,deprioritize
6910,[Eu].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.225,0.223,+metal_covalent_radius_avg / +metal_electronegativity_avg,deprioritize
3181,[Cu].n1ncn(c1)C12CC3(CC(C2)(CC(C1)(C3)n1cnnc1)n1cnnc1)n1cnnc1,not promising,0.223,0.22,-metal_Cu / -metal_electronegativity_avg,deprioritize
121,[Gd].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.222,0.217,-metal_Gd / +metal_electronegativity_avg,deprioritize
5059,[Ho].[O-]C(=O)C(=O)[O-].[O-][n+]1ccccc1CP(=O)(O)[O],not promising,0.221,0.216,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
108,[Cd].[O-]C(=O)C1=CC=CN([CH]1)Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,not promising,0.221,0.216,+num_metal_atoms / -fp_127,deprioritize
5307,N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[Fe].[N]1N=CC(=C1)c1ccc(cc1)C1=CN=N[CH]1,not promising,0.22,0.214,-MolLogP / -metal_Fe,deprioritize
3278,[Zn].n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.22,0.214,-fp_227 / +MolWt,deprioritize
2000,[O-]C(=O)c1ccc(c(c1)n1cncc1)C(=O)[O-].[Zn][Zn],not promising,0.219,0.212,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
2002,NC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.219,0.212,-metal_covalent_radius_avg / -fp_147,deprioritize
6528,[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.219,0.212,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
3839,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1,not promising,0.219,0.211,-metal_covalent_radius_avg / +HeavyAtomCount,deprioritize
408,[Mg].[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-].[OH],not promising,0.219,0.213,-fp_210 / +metal_Mg,deprioritize
6316,NC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.219,0.212,-metal_covalent_radius_avg / -fp_147,deprioritize
6740,CC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.218,0.21,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize
624,[O-]C(=O)c1c2N3OON(c1c1c(c2N2OON1OO2)C(=O)[O-])OO3.[O].[Sc],not promising,0.218,0.21,+metal_electronegativity_avg / -fp_197,deprioritize
2936,Cl[Cu][Cu]([Cu]Cl)(Cl)(Cl)Cl.Cl[Cu][N]12CN3CN(C2)CN(C1)C3,not promising,0.218,0.209,+FractionCSP3 / -metal_Cu,deprioritize
6106,OC(=O)C1=CC(=[C]C(=C1)C(=O)O)Oc1cccc(c1C(=O)[O-])C(=O)[O-].OC(=O)C1=CC(=[C]C(=C1)Oc1cccc(c1C(=O)[O-])C(=O)[O-])C(=O)O.OC(=O)c1cc(cc(c1)C(=O)O)Oc1cccc(c1C(=O)[O-])C(=O)[O-].[Ba][OH2][Ba],not promising,0.217,0.208,-fp_210 / +metal_electronegativity_avg,deprioritize
4525,[O-]C(=O)[C]1C=C[C](C=C1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Sc][O]([Sc])[Sc],not promising,0.214,0.202,+metal_electronegativity_avg / -metal_atomic_number_avg,deprioritize
2790,C(CN1[N]C=N[CH]1)CCn1ncnc1.[Cd],not promising,0.213,0.199,-fp_93 / -fp_121,deprioritize
1433,[Co][OH]1[Co][OH]([Co])[Co][OH]([Co][OH]([Co]1)[Co])[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccncc1,not promising,0.21,0.193,-metal_covalent_radius_avg / +metal_atomic_weight_avg,deprioritize
5038,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)c1cc(cc(c1)n1cncc1)n1cncc1,not promising,0.21,0.195,-HeavyAtomCount / +num_metal_atoms,deprioritize
4080,C1N2CN3CN1CN(C2)C3.[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],not promising,0.206,0.187,-metal_electronegativity_avg / -metal_Cu,deprioritize
5891,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,not promising,0.205,0.185,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize
6103,[Na].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.205,0.184,+metal_electronegativity_avg / -fp_65,deprioritize
7481,[Co][OH]([Co][OH]([Co])[Co])[Co].[O-]C(=O)c1[n+]([O-])cccc1C(=O)[O-],not promising,0.204,0.182,-fp_93 / -num_metal_atoms,deprioritize
4424,[Cd].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C=Cc1ccccn1,not promising,0.204,0.182,-fp_192 / -fp_159,deprioritize
8146,Nc1ccc(cc1)CN1[N]C=N[CH]1.Nc1ccc(cc1)Cn1ncnc1.[Cd],not promising,0.202,0.179,-fp_93 / -fp_197,deprioritize
7373,[Mn].[O-]C(=O)C1=CC=C([C]=C1)c1ccc(cc1C)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)c1ccc(cc1C)C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,not promising,0.201,0.176,-fp_159 / +metal_atomic_weight_avg,deprioritize
7825,O=C(c1ccncc1)[CH]C(=O)c1ccncc1.[Ag].[Al].[O][C](c1ccncc1)C=C(c1ccncc1)[O],not promising,0.198,0.17,-num_metal_atoms / +fp_15,deprioritize
4642,[Ba].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.198,0.171,+metal_electronegativity_avg / +fp_206,deprioritize
5078,[Zn].c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1.c1ccc(nc1)c1nc(C2=N[N]N=N2)c(nc1c1ccccn1)C1=NN=N[N]1,not promising,0.197,0.169,-MolLogP / -metal_covalent_radius_avg,deprioritize
6030,O=C(c1ccc(cc1)C(=O)Nc1ccncc1)Nc1ccncc1.[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-],not promising,0.197,0.169,-fp_53 / -fp_111,deprioritize
7363,[Gd].[O-]C(=O)C[N]12CCC[N]34[Cu]562(OC(=O)C[N]6(CC1)CCC[N]5(CC3)CC(=O)[O-])OC(=O)C4,not promising,0.197,0.168,-fp_95 / +FractionCSP3,deprioritize
2101,NC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.197,0.168,-metal_covalent_radius_avg / -fp_127,deprioritize
2205,NC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.197,0.168,-metal_covalent_radius_avg / -fp_127,deprioritize
3947,[Co].c1cnc2c(n1)N=C[N]2.n1ncc2c(c1)N=C[N]2,not promising,0.196,0.167,-fp_13 / -metal_covalent_radius_avg,deprioritize
5239,[Co].[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,not promising,0.196,0.165,-fp_28 / -metal_covalent_radius_avg,deprioritize
7949,Cl[Cu].N1=NN=C([N]1)c1ccc(cc1)[Si](c1ccc(cc1)C1=NN=N[N]1)(c1ccc(cc1)C1=NN=N[N]1)c1ccc(cc1)C1=NN=N[N]1.[Cu].[N]1N=NC(=N1)c1ccc(cc1)[Si](c1ccc(cc1)C1=NN=N[N]1)(c1ccc(cc1)C1=NN=N[N]1)c1ccc(cc1)C1=NN=N[N]1,not promising,0.195,0.164,-metal_Cu / -metal_electronegativity_avg,deprioritize
2514,Cl[Cd].Cl[Cd]Cl.NC1=NN=N[N]1.NC1=N[N]N=N1.[Cd],not promising,0.195,0.165,-NumRotatableBonds / +MolWt,deprioritize
2179,[Cd].[O-]C(=O)c1ncccc1C(=O)[O-].n1ccc(cc1)c1ccncc1,not promising,0.194,0.162,-fp_192 / +metal_Cu,deprioritize
3109,[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,not promising,0.193,0.159,-metal_electronegativity_avg / +fp_15,deprioritize
3111,[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,not promising,0.193,0.159,-metal_electronegativity_avg / +fp_15,deprioritize
3108,[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,not promising,0.193,0.159,-metal_electronegativity_avg / +fp_15,deprioritize
3993,[Cu].c1ccc(cn1)C#Cc1cccc(n1)C#Cc1cccnc1,not promising,0.193,0.159,-metal_electronegativity_avg / -metal_Cu,deprioritize
8080,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.193,0.16,-NumRotatableBonds / -fp_159,deprioritize
3110,[Ni]O[Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,not promising,0.193,0.159,-metal_electronegativity_avg / +fp_15,deprioritize
8500,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.193,0.16,-NumRotatableBonds / -fp_159,deprioritize
8480,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.193,0.16,-NumRotatableBonds / -fp_159,deprioritize
2408,[O-]C(=O)c1cc(NCc2ccc(cc2)CNc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].[Zn][Zn].n1ccc(cc1)c1ccncc1,not promising,0.193,0.159,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
4588,CCN1C=C2C(=O)O[Cd]OC2=C2[C]1N=C(N=C2)N1CCNCC1.CCN1[CH]C2=C(c3c1nc(nc3)N1CCNCC1)O[Cd]OC2=O.[Cd],not promising,0.192,0.158,+fp_137 / -fp_90,deprioritize
4668,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1.[Zn],not promising,0.192,0.158,-metal_covalent_radius_avg / -fp_127,deprioritize
4541,[Mn].[O-]C(=O)C1=C([N]C(=N1)c1ccccc1)C(=O)[O-],not promising,0.192,0.157,-fp_160 / +metal_atomic_weight_avg,deprioritize
2515,C(Cn1cncc1)Cn1cncc1.[Cu][O]12[O]3[Mo]456781[Mo]19%1023[O]24[O]37%10[Mo]47%102O[Mo]2%11%12%10[O]%104[Mo]4%13%14%15%16%17[O]%18%198[Mo]8%20%21%22[O]51[Mo]158([Mo]8%23%24%25[O]69[Mo]698(O%24)[O]8%24[Mo]%26%27%28%29%303[O]72[Mo]23%24%30([O]98%26[Mo]789%24%26%30[O]%256[Mo]6%25%318([O]87[Mo]7%325%23O[Mo]5%2387[O]7%32[Mo]8%32%33%34%35%36[O]%221[Mo]1%227%32([O]7%178[Mo]8%17%32([O]%16([Mo]%16%10%13%19([O]4%18%20)[O]%14[O]%15%16[Cu])[Mo]4%118([Mo]8%10%11%12[O]%293[Mo]3%128(O%10)[O]8%11[Mo]%10%11%13%14%15([O]%324[Mo]4%168%13([O]5%36%10[O]%23%114)[O]%14[O]%15%16[Cu])[O]%30%31%12[O]%26%253)O%17)[O]%3317)[O]%34[O]%35%22[Cu])[O]9[O]%246[Cu])[O]%27[O]%282[Cu])O%21,not promising,0.192,0.157,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
6507,[O]P(=O)[O].[Zn].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,not promising,0.191,0.156,-fp_183 / +num_metal_atoms,deprioritize
2116,CC1=NC=C[N]1.CC1=N[C]=C[N]1.[Co],not promising,0.191,0.155,-NumRotatableBonds / -fp_159,deprioritize
8260,[In].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[C]1N[C](N[C](N1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],not promising,0.19,0.154,-NumHDonors / -fp_90,deprioritize
1519,C(CN1[N]C=N[CH]1)CCn1ncnc1.C(Cn1ncnc1)CCn1ncnc1.[Ni].[Ni]O[Mo]123O[Mo]45O[Mo]67O[Mo]8(O3)O[Mo]3(O2)O[Mo]29O[Mo](O1)(O5)O[Mo]1(O[Mo](O4)(O7)O[Mo]4(O1)(O[Mo](O3)(O2)O[Mo](O8)(O6)O4)O[Ni])O9,not promising,0.19,0.153,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
7316,N1=C[C]2C(=NC=N2)N=C1.[Zn],not promising,0.19,0.153,-NumRotatableBonds / -metal_covalent_radius_avg,deprioritize
4664,[O-]C(=O)c1ccccc1.[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-].[Tb],not promising,0.189,0.151,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
1934,[Co][OH]1[Co][OH]([Co])[Co][OH]([Co][OH]([Co]1)[Co])[Co].[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=N1)c1ccc(cc1)C(=O)[O-],not promising,0.188,0.149,-metal_covalent_radius_avg / -fp_179,deprioritize
5916,[O-]C(=O)[C]1C=CC=NC1=O.[Zn].n1ccc(cc1)c1ccncc1,not promising,0.188,0.148,-fp_95 / -metal_covalent_radius_avg,deprioritize
2890,[Cu][Cu]1O[Mo]23O[Mo]45[O]2[Mo]2[O]3[Mo]3(O1)O[Mo]1([O]23)O[Mo]23[O]1[Mo]1[O]5[Mo](O4)(O[Cu](O3)[Cu])[O]21.c1ccc(nc1)c1nc(c2ccccn2)c(nc1c1ccccn1)c1ccccn1,not promising,0.186,0.145,-metal_electronegativity_avg / -NumPyridylN,deprioritize
1826,O=C1N2c3ccccc3N3[Mn]2(OC1(C)C)OC(C3=O)(C)C.[Na],not promising,0.186,0.145,+metal_electronegativity_avg / -fp_65,deprioritize
1591,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Co][O]([Co])[Co],not promising,0.185,0.143,-NumHDonors / -fp_53,deprioritize
2908,C(Cn1cncc1)CCn1cncc1.[Cd].[O-]C(=O)CCCCCCC(=O)[O-],not promising,0.185,0.143,-fp_28 / -fp_93,deprioritize
5819,C(Cn1cncc1)CCn1cncc1.[O-]C(=O)C=CC(=O)[O-].[Zn],not promising,0.185,0.142,-NumPyridylN / -metal_covalent_radius_avg,deprioritize
8375,O=C(c1ccc(cc1)C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.184,0.141,-fp_3 / -num_metal_atoms,deprioritize
6999,C1CN2CCN1CC2.[O-]C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)[O-].[Zn].[Zn][Zn],not promising,0.184,0.14,-fp_197 / -num_metal_atoms,deprioritize
6654,[O-]C(=O)C1=CC(=C([C]=C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Tm],not promising,0.182,0.137,-metal_atomic_weight_avg / +fp_47,deprioritize
3551,[La].[O]P(=O)(C1=CC=C(C=[C]1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])[O].[O]P(=O)(C1=[C]C=C(C=C1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])[O],not promising,0.182,0.137,-TPSA / -fp_192,deprioritize
4087,Fc1ccc(c(c1)F)C(C(C1=C(F)[CH]N=C[N]1)C)(Cn1cncn1)O.Fc1ccc(c(c1)F)C(C(c1ncncc1F)C)(Cn1cncn1)O.[Co]O[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-],not promising,0.182,0.137,+fp_47 / -num_metal_atoms,deprioritize
7360,[Fe].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],not promising,0.18,0.133,-metal_Fe / +fp_37,deprioritize
7573,[Ho].[O-]C(=O)CN1CC[N]23CC(=O)O[Sb]3(OC(=O)C1)OC(=O)C2,not promising,0.18,0.131,-fp_160 / -metal_atomic_weight_avg,deprioritize
7447,[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[Zn].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,not promising,0.179,0.129,-fp_95 / +num_metal_atoms,deprioritize
2555,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)N=Nc1ccncc1,not promising,0.178,0.128,+fp_47 / -fp_192,deprioritize
5698,O1[Ba]23[Ba]1(O2)O3.[Ba].[O]c1c2Cc3cc(cc(c3O)Cc3cc(cc(c3O)Cc3cc(cc(c3O)Cc3c(c(Cc4c(c(Cc5c(c(Cc1cc(c2)S([O])([O])[O])cc(c5)S([O])([O])[O])O)cc(c4)S([O])([O])[O])O)cc(c3)S([O])([O])[O])O)S([O])([O])[O])S([O])([O])[O])S([O])([O])[O],not promising,0.178,0.128,-fp_210 / -TPSA,deprioritize
2165,[Co].[O-]C(=O)c1cc(cc(c1)N1[CH][N]c2c1cccc2)n1ccnc1.[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1ccnc1,not promising,0.178,0.126,-fp_111 / -metal_covalent_radius_avg,deprioritize
5886,[Cu].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.178,0.127,-metal_electronegativity_avg / -metal_Cu,deprioritize
6506,[Cu].[N]=[N]=NN=[N]=[N].[O-]C(=O)c1ccc(cc1)n1cncc1.[O]S(=O)(=O)[O],not promising,0.178,0.127,-metal_electronegativity_avg / -metal_Cu,deprioritize
8478,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co][Co],not promising,0.178,0.127,-NumHDonors / -fp_3,deprioritize
461,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[Zn])c1ccc(cc1)C(=O)[O-].[Zn][Zn],not promising,0.178,0.128,-metal_covalent_radius_avg / -metal_electronegativity_avg,deprioritize
3608,C1=N[N]C=N1.[Cd].[N]1C=NN=C1.[N]=C[N][CH][N]C=[N],not promising,0.178,0.128,-fp_93 / -fp_185,deprioritize
4272,[Co].[Co][OH2][Co].[O-]C(=O)c1ccc(s1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,not promising,0.177,0.124,-NumPyridylN / -metal_covalent_radius_avg,deprioritize
8113,[C]C(=[C])[O].[Cd].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.177,0.126,-fp_13 / -fp_153,deprioritize
4658,N1[C]=NC(=C1)c1ccc(cc1)c1ccc(cc1)c1[nH]cnc1.[Cd].[O-]C(=O)[C]1NC=C(C=C1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.176,0.123,-NumHDonors / -fp_90,deprioritize
3555,[Cd].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.176,0.123,-fp_93 / -fp_183,deprioritize
8050,[Ni].[O]c1ccccc1C=Nc1ccccc1SSc1ccccc1N=Cc1ccccc1[O],not promising,0.175,0.12,-metal_electronegativity_avg / -fp_222,deprioritize
6911,[O-][n+]1ccc(cc1)C(=O)[O-].[Tb],not promising,0.174,0.118,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
142,[Co].[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccc(cc1)c1ccncc1,not promising,0.174,0.119,-fp_250 / -metal_covalent_radius_avg,deprioritize
7858,C1=CC=C2C(=NN=N2)[CH]1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.174,0.118,-fp_3 / -metal_covalent_radius_avg,deprioritize
5836,[O-]C(=O)c1cc(NCc2c(C)c(C)c(c(c2C)C)CNc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.174,0.118,-HeavyAtomCount / -metal_covalent_radius_avg,deprioritize
1395,[O-]C(=O)c1ccc(c2c1C1c3ccccc3C2c2c1cccc2)C(=O)[O-].[Zn][OH]1[Zn][OH]([Zn]1)[Zn],not promising,0.173,0.115,-fp_3 / -metal_covalent_radius_avg,deprioritize
7736,[Al].[Al]1O[Al]O1.[O-]C(=O)C1=[C]C(=NC(=[C]1)C(=O)[O-])C(=O)[O-].[O],not promising,0.173,0.117,-fp_197 / +metal_atomic_weight_avg,deprioritize
1396,[O-]C(=O)c1ccc(c2c1C1c3ccccc3C2c2c1cccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.173,0.115,-fp_3 / -metal_covalent_radius_avg,deprioritize
6947,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-].[Tb],not promising,0.173,0.116,+metal_electronegativity_avg / -fp_73,deprioritize
2928,N#C[C]1C(=C(C(=C1C#N)C#N)C#N)C#N.[C][C]O[C][C][C]O[C][C].[Na],not promising,0.173,0.116,-fp_160 / +metal_electronegativity_avg,deprioritize
2717,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-].[Zn].c1cc(nc(c1)n1cncc1)n1cncc1,not promising,0.173,0.116,-metal_covalent_radius_avg / -fp_28,deprioritize
68,[Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,not promising,0.173,0.116,-metal_electronegativity_avg / -metal_Cu,deprioritize
1160,[Dy].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.172,0.113,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
1852,[Cu].c1ncn(c1)Cc1cc(cc(c1)Cn1cncc1)Cn1cncc1,not promising,0.172,0.115,-metal_electronegativity_avg / -metal_Cu,deprioritize
1161,[Dy].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.172,0.113,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
753,Cc1nc2c(n1CCCn1c(C)nc3c1cccc3)cccc2.[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.172,0.115,-fp_215 / +num_metal_atoms,deprioritize
1159,[Dy].[O-][n+]1ccc(cc1)C(=O)[O-],not promising,0.172,0.113,+metal_electronegativity_avg / -metal_atomic_weight_avg,deprioritize
2647,[Co].[Mo].[O].[O]P(=O)(CCCP(=O)([O])[O])[O].c1ccc(nc1)c1nc(c2ccccn2)c(nc1c1ccccn1)c1ccccn1,not promising,0.172,0.114,-MolLogP / -TPSA,deprioritize
