mof_id,precursor,prediction,calibrated_confidence,raw_confidence,shap_reason,action
7472,COc1cc(C=Cc2ccc(cc2)C(=O)[O-])c(cc1C=Cc1ccc(cc1)C(=O)[O-])OC.[C]OC1=[C]C(=C([C]=C1C=Cc1ccc(cc1)C(=O)[O-])O[C])C=Cc1ccc(cc1)C(=O)[O-].[Yb],not promising,0.308,0.339,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize
1852,[Cu].c1ncn(c1)Cc1cc(cc(c1)Cn1cncc1)Cn1cncc1,not promising,0.306,0.336,-fp_238 / +metal_covalent_radius_avg,deprioritize
3721,[CH][C]OP(=O)(C1=CC=C2C(=[C]1)[C]=[C]C(=C2c1c(OC)ccc2c1ccc(c2)P(=O)(O[C][CH])[O])OC)[O].[CH][C]OP(=O)(C1=CC=c2c(=[C]1)ccc(c2c1c(OC)ccc2c1ccc(c2)P(=O)(O[C][CH])[O])OC)[O].[CH][C]OP(=O)(C1=[C]c2c(C=C1)c(c(cc2)OC)c1c(OC)ccc2c1ccc(c2)P(=O)(O[C][CH])[O])[O].[CH][C]OP(=O)(c1ccc2=C(C(=[C][C]=c2c1)OC)c1c(OC)ccc2c1ccc(c2)P(=O)(O[C][CH])[O])[O].[Cu],not promising,0.305,0.335,+HeavyAtomCount / +NumRotatableBonds,deprioritize
4087,Fc1ccc(c(c1)F)C(C(C1=C(F)[CH]N=C[N]1)C)(Cn1cncn1)O.Fc1ccc(c(c1)F)C(C(c1ncncc1F)C)(Cn1cncn1)O.[Co]O[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-],not promising,0.303,0.332,+HeavyAtomCount / +num_metal_atoms,deprioritize
313,C1=NC=C(C=[C]1)[C]Oc1c2cccc1Cc1cccc(c1OCc1cccnc1)Cc1c(c(Cc3c(c(C2)ccc3)OCc2cccnc2)ccc1)OCc1cccnc1.C1=[C]C=C(C=N1)[C]Oc1c2cccc1Cc1cccc(c1OCc1cccnc1)Cc1c(c(Cc3c(c(C2)ccc3)OCc2cccnc2)ccc1)OCc1cccnc1.[Zn].c1ccc(cn1)COc1c2cccc1Cc1cccc(c1OCc1cccnc1)Cc1c(c(Cc3c(c(C2)ccc3)OCc2cccnc2)ccc1)OCc1cccnc1,not promising,0.302,0.332,+HeavyAtomCount / +NumRotatableBonds,deprioritize
8041,NNc1nncn1N.[Zn],not promising,0.301,0.33,+fp_71 / +metal_covalent_radius_avg,deprioritize
8340,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Y],not promising,0.299,0.327,-metal_covalent_radius_avg / +fp_122,deprioritize
1613,CC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.297,0.324,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
6128,CC1=NN=N[N]1.[O-]C(=O)c1ccncc1.[Zn],not promising,0.297,0.324,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
8339,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[La],not promising,0.296,0.323,-metal_covalent_radius_avg / +fp_122,deprioritize
6508,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Ce],not promising,0.294,0.321,-metal_covalent_radius_avg / +fp_122,deprioritize
8046,[Cu][OH][Cu].c1cnc(nc1)c1ncccn1,not promising,0.294,0.321,-fp_122 / +metal_covalent_radius_avg,deprioritize
1770,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],not promising,0.291,0.317,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize
1769,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],not promising,0.291,0.317,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize
7721,[Zn].n1ncn(c1)[N][N]n1cnnc1,not promising,0.29,0.316,-fp_100 / +metal_covalent_radius_avg,deprioritize
4076,[Zn].n1ncn(c1)[N][N]n1cnnc1,not promising,0.29,0.316,-fp_100 / +metal_covalent_radius_avg,deprioritize
6123,O=C(c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)C(=O)c1ccc(cc1)C(=O)[O-])C(=O)c1ccc(cc1)C(=O)[O-].[Tb],not promising,0.288,0.313,-metal_covalent_radius_avg / +fp_122,deprioritize
7257,Cl[Co]Cl.n1ccnc(c1)C1=N[N]C(=N[N]1)c1nccnc1,not promising,0.286,0.31,-metal_Co / +TPSA,deprioritize
68,[Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,not promising,0.285,0.309,+metal_covalent_radius_avg / -fp_6,deprioritize
2296,O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.284,0.308,-num_metal_atoms / -fp_122,deprioritize
6566,N#C[C](C1=[C][C]=C([C]=[C]1)[C](C#N)C#N)C#N.N1=[C][C]=C([C]=[C]1)C1=[C][C]=N[C]=[C]1.[Co],not promising,0.283,0.306,-fp_148 / +fp_253,deprioritize
2408,[O-]C(=O)c1cc(NCc2ccc(cc2)CNc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].[Zn][Zn].n1ccc(cc1)c1ccncc1,not promising,0.279,0.302,+num_metal_atoms / -fp_54,deprioritize
3555,[Cd].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.279,0.301,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize
8040,NNc1nncn1N.[Ni],not promising,0.277,0.299,+fp_71 / -HeavyAtomCount,deprioritize
5430,[C][N][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].[O-]C(=O)C1=CC=[C]C=C1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[C][C]1,not promising,0.276,0.297,-metal_covalent_radius_avg / +fp_5,deprioritize
4801,[Cu].[O]S(=O)(=O)[O].c1cnc(nc1)c1ncccn1,not promising,0.276,0.298,-fp_122 / +metal_covalent_radius_avg,deprioritize
2259,[Cu].[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-],not promising,0.275,0.295,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
122,[Ce].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.275,0.295,-metal_covalent_radius_avg / +fp_122,deprioritize
119,[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[Sm],not promising,0.275,0.295,-metal_covalent_radius_avg / +fp_122,deprioritize
118,[Ce].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.275,0.295,-metal_covalent_radius_avg / +fp_122,deprioritize
5836,[O-]C(=O)c1cc(NCc2c(C)c(C)c(c(c2C)C)CNc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.27,0.288,-num_metal_atoms / -fp_122,deprioritize
445,[Ho].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.267,0.285,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize
7825,O=C(c1ccncc1)[CH]C(=O)c1ccncc1.[Ag].[Al].[O][C](c1ccncc1)C=C(c1ccncc1)[O],not promising,0.266,0.284,+MolLogP / -fp_122,deprioritize
120,[Eu].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.261,0.276,-metal_covalent_radius_avg / +fp_122,deprioritize
830,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb].[Tb][Tb],not promising,0.26,0.275,-metal_covalent_radius_avg / -metal_atomic_weight_avg,deprioritize
3993,[Cu].c1ccc(cn1)C#Cc1cccc(n1)C#Cc1cccnc1,not promising,0.257,0.271,-fp_63 / +metal_covalent_radius_avg,deprioritize
8325,C1=CC2=NN=N[C]2C=C1.C1=CC=C2C(=NN=N2)[CH]1.[CH]1C=CC2=NN=NC2=C1.[O-]C(=O)C12SC3(C4C1C2C4[C]3)C([O])([O])[O].[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn].c1ccc2=N[N]N=c2c1.c1ccc2c(c1)N=N[N]2,not promising,0.251,0.262,+HeavyAtomCount / -fp_148,deprioritize
6794,[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O]N(=O)=O.[Zn],not promising,0.251,0.262,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize
1143,[Gd]1O[Gd]O1.[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],not promising,0.249,0.258,-metal_covalent_radius_avg / +fp_122,deprioritize
7848,[Cu].[Cu][Cu].[O-]C(=O)c1ccc(cc1)n1cncc1,not promising,0.247,0.257,+num_metal_atoms / -fp_122,deprioritize
490,O=C(c1ccncc1)OCCn1c(=O)n(CCOC(=O)c2ccncc2)c(=O)n(c1=O)CCOC(=O)c1ccncc1.[Cu],not promising,0.246,0.255,+metal_covalent_radius_avg / -fp_122,deprioritize
7506,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.245,0.254,-num_metal_atoms / -fp_120,deprioritize
408,[Mg].[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-].[OH],not promising,0.244,0.252,+metal_atomic_weight_avg / -num_metal_atoms,deprioritize
1927,C1CC1.S=C1[N]N=NN1C.Cn1nnnc1SCCCSc1nnnn1C.S=C1[N]N=NN1C.[CH2]CCSc1nnnn1C.[Cu],not promising,0.24,0.246,+HeavyAtomCount / -FractionCSP3,deprioritize
6539,[Cu].[O][S](c1ccc(cn1)C(=O)[O-])[O].n1ccc(cc1)c1ccncc1,not promising,0.238,0.243,-fp_122 / +fp_136,deprioritize
5269,[Cu].[Cu][OH][Cu].[N]1C=NN=N1.[N]1N=NC=N1,not promising,0.237,0.241,+num_metal_atoms / -fp_100,deprioritize
2790,C(CN1[N]C=N[CH]1)CCn1ncnc1.[Cd],not promising,0.234,0.237,-metal_covalent_radius_avg / -NumAromaticRings,deprioritize
121,[Gd].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],not promising,0.234,0.236,-metal_covalent_radius_avg / +fp_122,deprioritize
403,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.233,0.235,-fp_100 / +metal_atomic_weight_avg,deprioritize
406,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.233,0.235,-fp_100 / +metal_atomic_weight_avg,deprioritize
8331,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.233,0.235,-fp_100 / +metal_atomic_weight_avg,deprioritize
404,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.233,0.235,-fp_100 / +metal_atomic_weight_avg,deprioritize
405,[Fe].n1ncn(c1)[N][N]n1cnnc1,not promising,0.233,0.235,-fp_100 / +metal_atomic_weight_avg,deprioritize
6528,[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.233,0.236,-fp_199 / +num_metal_atoms,deprioritize
3603,F[Cd].[Cd].[O-]C(=O)c1ccncc1.n1ccc(cc1)c1ccncc1,not promising,0.233,0.235,-metal_covalent_radius_avg / -fp_122,deprioritize
3604,F[Cd].[Cd].[O-]C(=O)c1ccncc1.n1ccc(cc1)c1ccncc1,not promising,0.233,0.235,-metal_covalent_radius_avg / -fp_122,deprioritize
1121,[Cu].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,not promising,0.232,0.234,-fp_122 / -num_metal_atoms,deprioritize
2116,CC1=NC=C[N]1.CC1=N[C]=C[N]1.[Co],not promising,0.23,0.231,+metal_covalent_radius_avg / -fp_95,deprioritize
3006,NC1=NC(=N[N]1)C(=O)[O-].[Cu].[O-]C(=O)C1=NN=C([N]1)N,not promising,0.229,0.23,-fp_18 / +fp_253,deprioritize
1672,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,not promising,0.228,0.227,-fp_122 / -NumPyridylN,deprioritize
3680,[Eu][O]1[Eu][O]2[Eu]1[O]1[Eu]2[O]([Eu]1)[Eu].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1.[O-]C=O,not promising,0.228,0.227,-metal_covalent_radius_avg / -fp_148,deprioritize
3679,[Eu][OH]1[Eu][OH]2[Eu]1[OH]1[Eu]2[OH]([Eu]1)[Eu].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1.[O-]C=O,not promising,0.228,0.227,-metal_covalent_radius_avg / -fp_148,deprioritize
4642,[Ba].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.225,0.222,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize
4627,[Ho].[O-]C(=O)[C].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.225,0.223,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize
6225,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccnc2c1cccc2)C(=O)[O-],not promising,0.224,0.221,-fp_122 / +num_metal_atoms,deprioritize
924,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],not promising,0.223,0.22,-fp_133 / -num_metal_atoms,deprioritize
338,[Mn].[O]S(=O)(=O)[O].c1ncn(c1)Cc1cc(cc(c1)Cn1cncc1)Cn1cncc1,not promising,0.223,0.22,-fp_238 / +fp_138,deprioritize
7376,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Y],not promising,0.223,0.22,-metal_covalent_radius_avg / -NumHeteroatoms,deprioritize
7407,[N]1C=NN=[C]1.[Zn],not promising,0.222,0.219,+metal_covalent_radius_avg / -fp_100,deprioritize
4578,N1=CC=N[N]1.[CH]1C=NN=N1.[N]1C=CN=N1.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn],not promising,0.222,0.219,-fp_17 / +metal_covalent_radius_avg,deprioritize
1395,[O-]C(=O)c1ccc(c2c1C1c3ccccc3C2c2c1cccc2)C(=O)[O-].[Zn][OH]1[Zn][OH]([Zn]1)[Zn],not promising,0.221,0.217,-fp_199 / +num_metal_atoms,deprioritize
1396,[O-]C(=O)c1ccc(c2c1C1c3ccccc3C2c2c1cccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.221,0.217,-fp_199 / +num_metal_atoms,deprioritize
6397,[Cd].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.221,0.217,-metal_covalent_radius_avg / +NumAromaticRings,deprioritize
303,[Cd].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.221,0.217,-metal_covalent_radius_avg / +NumAromaticRings,deprioritize
2771,O[Ni].O[Ni]O.c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.22,0.215,+metal_covalent_radius_avg / -fp_6,deprioritize
4485,Cc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O.[Cd],not promising,0.216,0.208,-fp_199 / -metal_covalent_radius_avg,deprioritize
5553,[Zn].n1ccc(cc1)C1=NC(=N[N]1)C1=CN=N[CH]1.n1ccc(cc1)C1=NN=C([N]1)C1=C[N]N=C1.n1ccc(cc1)C1=NN=C([N]1)[C]1C=NN=C1,not promising,0.215,0.207,-NumHeteroatoms / +HeavyAtomCount,deprioritize
757,[Cd].c1ncn(c1)Cc1ccc(cc1)c1ccc(cc1)Cn1cncc1,not promising,0.215,0.208,+MolLogP / -metal_covalent_radius_avg,deprioritize
432,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.214,0.206,+num_metal_atoms / -fp_148,deprioritize
5226,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,not promising,0.214,0.206,-fp_120 / -HeavyAtomCount,deprioritize
995,[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.214,0.206,-fp_120 / -HeavyAtomCount,deprioritize
433,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.214,0.206,+num_metal_atoms / -fp_148,deprioritize
437,[Ni][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.214,0.206,+num_metal_atoms / -fp_148,deprioritize
434,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.214,0.206,+num_metal_atoms / -fp_148,deprioritize
435,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.214,0.206,+num_metal_atoms / -fp_148,deprioritize
2621,[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.214,0.206,-fp_120 / -HeavyAtomCount,deprioritize
5230,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,not promising,0.214,0.206,-fp_120 / -HeavyAtomCount,deprioritize
8309,[Zn][OH][Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.213,0.204,+metal_covalent_radius_avg / -fp_6,deprioritize
2715,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.212,0.202,-fp_100 / -fp_245,deprioritize
8104,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.212,0.202,-fp_100 / -fp_245,deprioritize
1079,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.212,0.202,-fp_100 / -fp_245,deprioritize
6952,[Cu].[OH].n1ncc2c(c1)cnnc2,not promising,0.212,0.203,-fp_63 / -HeavyAtomCount,deprioritize
4508,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.212,0.202,-fp_100 / -fp_245,deprioritize
7175,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.212,0.202,-fp_100 / -fp_245,deprioritize
5916,[O-]C(=O)[C]1C=CC=NC1=O.[Zn].n1ccc(cc1)c1ccncc1,not promising,0.211,0.201,+metal_covalent_radius_avg / -fp_95,deprioritize
8432,[Cu].[N]1N=N[C]=N1.[N]1[C]=NN=N1,not promising,0.209,0.198,-fp_100 / -HeavyAtomCount,deprioritize
2387,[O-]C(=O)c1cc(CCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Tb],not promising,0.209,0.197,-metal_covalent_radius_avg / -metal_atomic_weight_avg,deprioritize
2775,CC(=Cc1ccncc1)c1ccncc1.[Co].n1ccc(cc1)C=[C]c1ccncc1,not promising,0.207,0.194,-fp_95 / -fp_122,deprioritize
7885,[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn][OH][Zn][OH][Zn].c1ccc(cn1)NCc1cccnc1,not promising,0.205,0.19,+num_metal_atoms / -NumPyridylN,deprioritize
8480,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.204,0.188,+metal_covalent_radius_avg / -fp_100,deprioritize
8500,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.204,0.188,+metal_covalent_radius_avg / -fp_100,deprioritize
8080,C1=C[N][C]=N1.[C]1=N[CH]C=N1.[Zn],not promising,0.204,0.188,+metal_covalent_radius_avg / -fp_100,deprioritize
2734,O=C(c1ccncc1)OCC(COC(=O)c1ccncc1)(COC(=O)c1ccncc1)COC(=O)c1ccncc1.[Cu],not promising,0.203,0.188,-fp_122 / +metal_covalent_radius_avg,deprioritize
446,[Dy].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],not promising,0.202,0.185,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize
7027,[Cd].[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],not promising,0.202,0.185,-metal_covalent_radius_avg / -fp_144,deprioritize
2494,[O-]C(=O)c1cnccc1C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,not promising,0.2,0.183,-fp_199 / +metal_covalent_radius_avg,deprioritize
7505,[Cd].[O-]C(=O)c1cccnc1.n1ccc(cc1)c1ccncc1,not promising,0.199,0.181,-metal_covalent_radius_avg / -fp_122,deprioritize
7262,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
3371,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
4130,[Ho].[O-]C(=O)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])C(=O)[O-],not promising,0.196,0.175,-fp_17 / -metal_covalent_radius_avg,deprioritize
7266,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
7265,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
7261,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
7258,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
7268,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
7269,C1=N[N]C=N1.[Cu].[N]1C=NN=C1,not promising,0.196,0.176,-fp_17 / -fp_100,deprioritize
5523,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
7308,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
7309,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
5598,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
6029,O=C(c1ccc(cc1)C(=O)Nc1ccncc1)Nc1ccncc1.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.195,0.173,-fp_122 / -num_metal_atoms,deprioritize
322,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
6834,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
7375,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
409,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
2794,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
7961,C1N2CN3CN1CN(C2)C3.[Ag],not promising,0.195,0.174,-metal_covalent_radius_avg / +TPSA,deprioritize
1877,[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.195,0.174,-fp_120 / +metal_covalent_radius_avg,deprioritize
2002,NC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.192,0.169,-num_metal_atoms / -fp_63,deprioritize
540,[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.192,0.169,-fp_6 / +metal_covalent_radius_avg,deprioritize
6316,NC1=NN=N[N]1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],not promising,0.192,0.169,-num_metal_atoms / -fp_63,deprioritize
8198,CC1=NN=N[N]1.CC1=N[N]N=N1.[O-]C(=O)C(N)C.[Zn],not promising,0.192,0.169,-fp_18 / +metal_covalent_radius_avg,deprioritize
3301,Cl[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.192,0.169,-fp_6 / +metal_covalent_radius_avg,deprioritize
7138,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
7136,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
7135,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
7137,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
7139,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
7140,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
4550,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],not promising,0.191,0.167,-fp_228 / +NumAromaticRings,deprioritize
